H_Moment_1,H_Moment_2,H_Moment_3,H_Moment_4,H_Moment_5,H_Moment_6,H_Moment_7,S_Moment_1,S_Moment_2,S_Moment_3,S_Moment_4,S_Moment_5,S_Moment_6,S_Moment_7,V_Moment_1,V_Moment_2,V_Moment_3,V_Moment_4,V_Moment_5,V_Moment_6,V_Moment_7,G_Moment_1,G_Moment_2,G_Moment_3,G_Moment_4,G_Moment_5,G_Moment_6,G_Moment_7
0.00519642,0.00000000625589,9.56177E-11,1.3035E-11,4.05926E-22,-1.46085E-17,2.16792E-22,0.0156671,0.00000331151,0.0000000630077,0.000000134861,9.94262E-17,1.95277E-10,-1.24312E-14,0.000664244,8.78842E-13,1.59842E-15,9.42518E-15,-3.4814E-29,-8.83578E-21,-1.12384E-29,0.000662482,1.08238E-12,3.08454E-16,7.08852E-16,2.77398E-31,4.74121E-23,-1.81424E-31
0.00604195,0.0000000341305,4.506E-10,4.98047E-11,-3.99148E-21,9.0586E-15,-6.30363E-21,0.0124227,0.0000000861529,0.00000000427508,0.00000000398716,1.59617E-17,1.08465E-12,4.02528E-18,0.000668455,1.64489E-13,1.16735E-15,2.80348E-16,-1.49579E-31,1.89581E-23,5.78565E-32,0.000681077,1.8575E-12,3.52352E-15,2.77352E-15,1.08986E-30,-3.7299E-21,-8.60154E-30
0.00579553,0.00000000735258,8.95386E-11,9.96486E-11,9.2447E-21,3.1669E-15,1.77014E-21,0.00665721,0.000000267623,0.00000000763672,0.00000000158935,-4.92077E-18,7.49696E-13,2.53879E-18,0.000707263,4.60892E-11,2.4652E-13,4.91598E-14,5.37017E-27,2.47932E-19,6.7002E-28,0.000736043,1.78203E-10,3.45307E-13,3.6728E-13,-5.3297E-26,-6.92322E-20,-1.19446E-25
0.00563918,0.0000000552939,8.13517E-12,2.60244E-11,1.73735E-22,-1.05629E-16,-3.36456E-22,0.00611971,0.000001138,0.00000000238255,0.00000000415415,2.71777E-18,2.25302E-12,-1.27834E-17,0.000718203,2.90332E-10,1.0441E-13,2.96774E-14,1.63887E-27,2.78603E-19,2.07852E-28,0.000755498,7.40093E-10,4.09377E-13,5.63588E-13,-1.1432E-25,-1.48193E-17,-2.45387E-25
0.00553887,0.000000108426,1.99494E-10,1.41408E-11,-3.70678E-22,-2.91442E-15,-6.53218E-22,0.00268343,0.0000000945063,0.00000000107009,4.29716E-10,-2.71252E-19,-3.93667E-14,-1.06458E-19,0.000814344,8.38178E-10,1.71978E-12,2.18272E-12,-2.48287E-24,-6.22007E-17,-3.42335E-24,0.000958698,3.43519E-10,2.64263E-12,3.39986E-12,9.1705E-24,7.30224E-18,4.44466E-24
0.0055056,0.0000000544946,4.45977E-10,1.30864E-11,5.53922E-22,-3.05097E-15,8.32262E-22,0.00266493,0.000000278457,2.31344E-10,1.89693E-10,-1.56671E-20,-1.00099E-13,-3.65192E-20,0.000817001,3.20949E-10,2.5343E-12,1.72915E-12,-7.55124E-25,-6.88205E-18,-3.5401E-24,0.000903656,8.75608E-10,1.77593E-12,1.92972E-13,1.08811E-25,-5.70814E-18,-3.03652E-26
0.00574101,0.0000000309753,4.76905E-10,1.68121E-10,1.30866E-20,-1.62678E-14,-4.57703E-20,0.00990148,0.000000306036,0.0000000172863,0.000000013512,1.85876E-16,-2.89272E-12,-8.99658E-17,0.000683892,3.86463E-11,6.83403E-14,2.18257E-14,-6.96322E-28,1.35127E-19,4.75041E-28,0.000701963,3.77741E-12,9.58753E-15,6.21124E-14,1.15875E-27,-1.07067E-19,-9.771E-28
0.00547791,0.0000000374103,4.54386E-10,1.54454E-10,-3.60861E-20,2.46497E-14,-1.92888E-20,0.00391142,0.000000388258,0.0000000019902,0.0000000035265,2.71497E-18,1.0062E-12,8.93935E-18,0.000746193,4.24893E-10,2.59132E-13,6.49004E-13,2.57368E-25,-1.04174E-17,6.78165E-26,0.000724734,4.17136E-11,1.18863E-13,7.2725E-14,-4.45783E-27,3.57149E-19,5.08397E-27
0.00552132,0.00000000223883,2.24848E-10,1.88526E-11,6.60559E-22,-5.69471E-16,-1.03454E-21,0.00205061,0.0000000892984,5.69769E-10,5.04239E-11,3.51364E-21,2.29848E-15,7.79117E-21,0.000888645,8.20221E-10,9.48807E-13,1.716E-12,-1.74301E-24,4.34025E-17,-1.32525E-24,0.000791807,3.61792E-10,2.96216E-13,6.73136E-13,2.97631E-25,1.27046E-17,4.19956E-26
0.00538452,0.000000168961,6.22895E-10,1.59988E-10,-2.59302E-20,5.77292E-14,-4.33409E-20,0.00248528,0.0000000306124,1.64227E-10,5.23625E-11,2.10069E-21,-5.51002E-15,-4.37779E-21,0.000847487,1.27568E-10,1.34144E-12,2.1874E-13,-1.08618E-25,-2.07212E-18,4.7347E-26,0.000823452,7.0897E-10,2.09689E-12,3.08396E-14,3.72048E-27,-2.1569E-19,6.90377E-27
0.00558305,0.00000000316966,5.10544E-11,2.11006E-12,-1.54217E-23,-6.38087E-17,-1.55504E-23,0.00258561,0.000000285979,0.00000000178911,8.8989E-10,-1.03981E-18,-4.15725E-13,-4.23798E-19,0.000769584,4.95263E-11,1.12043E-12,1.60116E-12,-5.24956E-25,9.4609E-18,-2.07934E-24,0.000861267,1.2707E-10,4.65642E-13,4.39167E-13,1.60895E-25,-2.8694E-18,1.16418E-25
0.00436536,0.000000382608,7.94203E-10,0.00000000214867,-2.72741E-18,1.32831E-12,6.63105E-19,0.0123687,0.0000203201,0.0000000325482,0.00000097561,1.7294E-13,0.00000000434605,1.7773E-14,0.000666835,1.0271E-10,6.99525E-14,4.56368E-14,-2.54037E-27,-4.61151E-19,4.42046E-28,0.000660567,5.20778E-13,2.39019E-16,6.36201E-16,1.44287E-31,-3.29794E-22,-2.01815E-31
0.00449731,0.00000014388,1.28293E-10,0.00000000221272,1.16906E-18,7.95176E-13,1.52299E-19,0.0129812,0.000000276294,0.00000000407598,0.00000000781209,-1.91429E-17,2.99056E-12,-3.97092E-17,0.00065993,2.89327E-12,2.58046E-16,1.38142E-15,-5.84441E-31,-1.73136E-21,5.81965E-31,0.000669649,1.42421E-11,3.15747E-15,3.91546E-17,-1.16393E-32,9.33382E-23,-7.35264E-33
0.00219105,0.0000000103834,1.58512E-10,1.13141E-10,1.51262E-20,-1.00116E-14,-8.80355E-22,0.00799817,0.000000804422,0.00000000512285,0.0000000188849,-9.77006E-18,1.57019E-11,-1.85493E-16,0.000681747,1.48687E-10,8.40007E-14,9.27769E-14,-3.59685E-27,-1.05743E-18,-7.35828E-27,0.000685194,2.07223E-10,4.2374E-13,3.67355E-14,1.1301E-27,-2.57692E-19,4.44179E-27
0.00377881,0.000000078542,0.00000000132851,0.00000000141576,1.24887E-18,-1.4054E-13,1.48669E-18,0.0081301,0.00000183961,0.0000000211399,0.0000000374104,-1.05127E-15,4.50491E-11,-4.0664E-17,0.000673156,3.02959E-10,5.06896E-13,6.45676E-14,-8.25595E-27,-8.84057E-19,-8.26352E-27,0.00075227,0.00000000152876,1.3453E-12,2.22706E-12,-2.42851E-24,-7.90918E-17,-2.99371E-24
0.00240707,0.0000000086036,1.26693E-11,7.37559E-11,-7.08493E-22,-4.54015E-16,2.1404E-21,0.00822738,0.00000015861,0.0000000351399,5.47578E-10,5.95299E-19,2.14697E-13,2.32704E-18,0.000689874,7.95173E-12,3.7103E-13,3.26161E-14,3.416E-27,2.59246E-20,1.09758E-27,0.000692066,6.94233E-10,1.4079E-12,3.42344E-14,3.52075E-27,-5.98465E-19,6.64023E-27
0.00241312,0.00000019259,1.47428E-10,9.72416E-11,-1.10671E-20,-2.36746E-14,3.61672E-21,0.00577045,0.000000738598,0.00000000418716,0.0000000140211,-7.4508E-17,1.1643E-11,-7.73957E-17,0.000698769,1.09488E-10,1.61547E-13,1.72759E-13,-2.88605E-26,-1.6421E-18,1.72937E-28,0.000679229,2.46005E-12,3.31186E-14,2.16611E-14,4.88104E-28,-1.6849E-20,-3.13614E-28
0.00200909,0.0000000951648,2.21503E-10,6.92568E-11,8.22095E-21,8.19553E-15,2.44891E-21,0.00511975,0.00000140776,0.00000000428718,0.00000000108354,1.72651E-19,-3.05722E-13,-2.32897E-18,0.000733393,8.29567E-10,2.72127E-13,3.28187E-14,-2.57725E-27,-2.1058E-19,1.72539E-27,0.00072422,3.22646E-10,1.30057E-12,3.68162E-13,2.54546E-25,6.42704E-18,-1.03508E-26
0.00160346,1.36799E-10,1.05862E-10,4.41585E-11,2.66526E-21,3.82939E-16,-1.41843E-21,0.00377164,0.000000491107,0.00000000366052,9.58609E-11,-5.6708E-20,6.40063E-14,2.95582E-21,0.000795149,0.00000000135822,4.87451E-12,4.10189E-13,1.89625E-25,-1.02699E-17,-5.48147E-25,0.000797046,0.000000001856,1.78759E-12,1.90743E-12,2.8671E-24,3.28357E-17,-2.04575E-24
0.00228155,0.00000000790529,5.6202E-11,4.29425E-11,3.47363E-22,-8.42073E-16,2.08084E-21,0.0077645,0.00000130959,0.0000000123683,0.0000000027885,-1.39456E-17,3.04178E-12,8.58474E-18,0.000687022,1.54042E-10,2.01934E-13,1.03699E-15,-6.22763E-31,1.28639E-20,-1.49931E-29,0.000708039,3.29118E-12,3.85889E-16,1.33272E-15,-9.00365E-31,-1.18844E-21,-3.20602E-31
0.00207572,0.00000000420671,8.02196E-11,5.06306E-11,-3.1159E-21,9.60769E-16,-8.38349E-22,0.00673611,0.0000012644,0.00000000945792,0.00000000784765,-5.74467E-17,8.57483E-12,-3.56498E-17,0.000698992,3.31267E-10,5.12317E-13,1.45816E-13,-3.98157E-26,-2.52547E-18,1.76187E-27,0.000809568,6.14717E-10,1.94938E-12,2.10774E-12,3.18416E-24,1.38168E-17,2.84865E-24
0.00214552,0.00000000486661,2.61096E-10,4.03168E-11,-3.90484E-21,1.3995E-15,1.36474E-21,0.00699589,0.00000203523,0.0000000189741,0.00000000923302,-1.20196E-16,1.31719E-11,2.20776E-17,0.000692954,6.52371E-10,1.70317E-12,5.63835E-14,-1.65774E-26,-1.38337E-18,-5.52086E-27,0.000755283,0.00000000174635,6.69049E-13,1.09765E-12,6.62623E-25,-4.25951E-17,-6.67646E-25
0.00194692,0.00000000864703,9.14114E-12,5.46522E-11,-3.8363E-22,4.98814E-15,-1.15975E-21,0.00541553,0.000000718679,0.00000000168284,0.0000000124738,-3.72712E-17,9.72654E-12,-4.33247E-17,0.000738133,4.91133E-10,6.14694E-13,7.66099E-13,-3.02745E-25,-1.61786E-17,-4.29803E-25,0.000811842,0.00000000127143,2.54622E-12,2.96297E-12,6.27918E-24,-7.84456E-18,5.17735E-24
0.00207611,0.0000000156493,8.9403E-11,1.00351E-10,-3.45062E-21,1.22824E-14,-8.85662E-21,0.00431575,0.000000511897,0.00000000128963,0.00000000254586,4.39616E-18,-1.59892E-12,1.39774E-18,0.000778748,5.41068E-10,9.76233E-13,7.21776E-13,5.78346E-25,1.45868E-17,1.80543E-25,0.00081592,0.00000000243082,5.33389E-14,1.02562E-12,5.00862E-26,-4.84893E-17,2.34596E-25
0.00344131,0.000000271503,7.90608E-11,5.2633E-11,2.75331E-23,-2.55935E-14,-3.39511E-21,0.00990271,0.000000711883,0.00000000331824,0.00000000466778,-1.83637E-17,3.55196E-12,4.99474E-19,0.000671891,9.56209E-11,8.19619E-15,4.3676E-15,-1.51423E-29,2.09376E-20,2.12975E-29,0.000694969,8.35551E-11,1.80363E-13,3.15049E-14,-1.52538E-27,-2.67855E-19,-1.82023E-27
0.00264065,0.000000043644,1.79028E-10,3.48836E-10,-7.80632E-20,-6.78112E-14,3.88028E-20,0.00445634,0.0000000541981,3.87095E-10,0.00000000921885,-1.69417E-17,2.10443E-12,4.03244E-18,0.000725705,6.82414E-11,8.61254E-14,8.08356E-13,-1.47313E-25,-6.67582E-18,1.54244E-25,0.00069024,2.05775E-11,8.85476E-14,1.81897E-14,-3.57757E-28,8.1389E-20,6.36336E-28
0.00136738,0.00000000519992,2.20765E-12,9.33738E-12,-2.36011E-23,3.32543E-16,-3.52168E-23,0.0040724,0.000000334897,0.000000001743,0.00000000303902,-6.71672E-18,1.11535E-12,-1.95112E-18,0.00082494,0.00000000127997,6.94374E-13,9.45293E-13,-6.81541E-25,-3.24833E-17,-3.49334E-25,0.000765193,3.50887E-10,6.6072E-13,2.47849E-13,7.91821E-26,1.30547E-18,6.15606E-26
0.00138817,0.00000000959717,2.66781E-11,1.09317E-11,-1.16422E-22,-8.5899E-16,1.45936E-22,0.00286769,0.000000170881,1.17371E-10,3.09098E-11,-1.15411E-21,3.29353E-15,1.46089E-21,0.000882455,8.36035E-10,1.91411E-13,1.46148E-13,2.35577E-26,2.44681E-18,-6.52211E-27,0.000734048,7.14003E-10,2.02942E-12,1.07203E-13,-3.25969E-26,-2.45773E-18,-3.79175E-26
0.00144055,0.00000000573092,1.2437E-11,6.99586E-12,-5.21994E-23,-5.22382E-16,-3.91604E-23,0.00391898,0.000000245272,0.00000000185367,0.00000000177439,-8.84384E-19,4.44888E-13,-3.09412E-18,0.000807708,0.00000000102262,1.83892E-12,2.00855E-13,-1.21998E-25,-6.27715E-18,4.17887E-27,0.000816674,1.40099E-10,3.3391E-12,2.59719E-12,4.95429E-24,-2.35212E-17,-5.82691E-24
0.00161901,0.00000000259664,2.68956E-11,4.44827E-11,4.57526E-22,-1.86066E-15,1.46901E-21,0.00354782,0.000000419298,9.41123E-11,7.73659E-10,1.52092E-19,4.87421E-13,-1.42999E-19,0.000803464,3.34025E-10,1.66892E-13,8.14535E-13,-2.67839E-25,1.06818E-21,1.35844E-25,0.000715826,3.45577E-11,4.83027E-14,1.52012E-14,3.15649E-28,7.4115E-20,-2.64642E-28
0.00159104,0.0000000108339,4.18318E-11,3.81783E-11,-4.39518E-22,1.76625E-15,-1.46105E-21,0.00608039,0.000000809602,0.00000000875099,0.00000000256699,1.21314E-17,-1.04035E-12,9.23292E-19,0.000735259,1.70487E-11,1.42537E-12,3.81338E-13,3.28122E-26,1.56667E-18,-2.79223E-25,0.000813776,0.00000000250577,1.69966E-12,4.74471E-15,-3.91959E-28,1.65046E-19,1.6708E-28
0.00190076,0.00000011639,3.31052E-10,8.5638E-11,1.02214E-20,-3.05994E-15,-1.01707E-20,0.00577876,0.00000339465,0.00000000305549,0.00000000794616,1.83847E-17,1.09976E-11,-3.45694E-17,0.000720177,9.80003E-10,9.20544E-14,3.05067E-13,3.33375E-26,8.76413E-18,3.87578E-26,0.00080193,2.77866E-12,3.85167E-14,3.12995E-14,-9.29301E-28,5.20444E-20,5.63407E-28
0.00339932,0.0000000105567,0.00000000174497,0.00000000196571,1.16353E-18,-2.80926E-14,3.44967E-18,0.0119367,0.000000742387,0.0000000123338,0.00000000964424,9.35245E-17,-1.32418E-12,4.81342E-17,0.000665819,4.85375E-12,1.75014E-14,1.60093E-14,1.17441E-28,-2.92939E-20,2.4087E-28,0.000706116,3.0756E-11,2.97611E-14,3.78066E-15,2.15128E-29,1.02956E-20,3.38443E-29
0.0018377,0.00000000492248,1.29634E-11,1.7025E-11,-1.01791E-22,1.1938E-15,-2.31536E-22,0.0071183,0.000000128225,0.000000018511,0.00000000896026,4.02949E-17,-2.94486E-12,-1.08134E-16,0.000705382,6.98976E-11,3.23939E-13,1.5956E-13,-2.33639E-26,-4.7329E-19,-2.77502E-26,0.000800897,1.75075E-10,2.38896E-12,8.3653E-13,-1.16659E-24,-1.70048E-18,-1.93776E-25
0.00283214,0.00000000168026,6.32038E-10,3.33728E-10,1.26761E-19,-1.35867E-14,8.61609E-20,0.00821284,0.00000056362,0.00000000595615,0.0000000101272,7.74321E-17,6.07569E-12,1.38041E-17,0.000680357,5.44931E-11,3.61606E-14,3.22566E-14,8.30712E-28,-2.00323E-19,7.23575E-28,0.000682518,3.40026E-12,3.96527E-15,4.33917E-15,-1.40588E-29,-4.69973E-21,-1.12388E-29
0.00188714,0.00000000463864,2.28957E-11,7.41696E-11,1.61965E-21,3.51759E-15,2.59202E-21,0.00452973,0.000000702555,0.00000000131658,9.53813E-10,-1.96359E-19,7.63299E-13,1.05066E-18,0.000741154,3.43143E-10,9.96863E-14,6.84138E-16,-5.04711E-30,6.30904E-21,2.53909E-30,0.000726938,2.44772E-10,4.81662E-14,2.17175E-13,1.44767E-26,-1.48618E-18,1.68463E-26
0.00286818,0.00000000236792,2.59725E-10,6.52792E-10,1.74482E-19,3.15112E-14,2.04465E-19,0.00891419,0.000000150442,0.0000000152163,0.0000000467604,-1.08094E-15,1.18264E-11,6.22362E-16,0.000673122,4.05936E-11,4.62657E-14,6.74901E-14,-3.46452E-27,-4.2332E-19,1.48988E-27,0.000762096,1.42612E-10,2.94738E-14,4.15839E-13,-4.12971E-26,-4.9613E-18,2.03456E-26
0.00259183,0.0000000138214,8.18814E-11,1.52996E-10,1.04101E-20,2.71821E-15,1.35968E-20,0.00510683,0.000000194063,2.71012E-11,0.0000000106823,2.22535E-18,3.57949E-12,5.2994E-18,0.000713027,1.56634E-10,5.43587E-15,4.62169E-13,-1.96377E-26,-4.96498E-18,-1.22875E-26,0.000720254,4.38551E-11,2.48218E-13,1.44854E-13,2.36927E-26,8.89789E-19,-1.38957E-26
0.00228271,0.0000000321928,6.07542E-12,3.20813E-11,3.85365E-22,-9.4164E-16,2.28243E-22,0.00467217,0.000000280373,7.06745E-10,0.00000000290396,1.15799E-18,1.53363E-12,3.99583E-18,0.000755269,2.53918E-10,5.70999E-14,5.13087E-14,1.35709E-27,3.73469E-19,2.42302E-27,0.000745343,2.37992E-11,6.37388E-14,7.53546E-15,1.59938E-28,-3.34985E-20,-4.11433E-29
0.0027839,0.0000000323061,3.07331E-11,1.94866E-10,7.51661E-21,1.99923E-14,1.30733E-20,0.0064235,0.00000186173,0.0000000055736,0.0000000193039,-1.04941E-16,2.52147E-11,1.70531E-16,0.000685377,7.09866E-10,7.04765E-13,1.06459E-13,-1.71073E-26,-2.47872E-18,2.36151E-26,0.000680041,1.76905E-11,4.04188E-14,8.4992E-16,-5.85197E-31,-2.28594E-21,4.94699E-30
0.00320718,0.000000106025,2.8944E-10,1.82221E-10,-3.7952E-20,5.84998E-14,1.76326E-20,0.00915272,0.000000434624,0.00000000286047,0.00000000424798,-2.25264E-18,2.07907E-12,1.46355E-17,0.000672968,6.07145E-11,6.94724E-14,6.71983E-15,-6.26131E-29,-3.63565E-20,1.30998E-28,0.000691597,5.46526E-11,4.72508E-14,4.05819E-14,1.36063E-27,-2.98367E-19,-1.14308E-27
0.00323516,0.0000000509659,1.10496E-10,2.75844E-10,-3.45888E-20,5.96894E-14,-3.35083E-20,0.00951514,0.000000185062,0.00000000268588,0.00000000505216,1.60889E-17,2.15994E-12,-9.35409E-18,0.000674281,4.68682E-11,1.24635E-14,2.43551E-14,2.7841E-28,-1.50846E-19,3.20229E-28,0.000682634,9.51642E-11,2.92098E-14,5.61629E-15,-6.7525E-29,-1.27522E-20,2.47989E-29
0.00350657,0.000000307467,1.11331E-10,1.20866E-10,1.13582E-20,6.57147E-14,8.21977E-21,0.00919168,0.0000012976,0.00000000416778,0.00000000113333,-1.87093E-18,-5.70301E-13,-1.60207E-18,0.000675943,4.24694E-10,7.29384E-14,5.64571E-15,-4.13939E-29,7.32887E-20,-1.06827E-28,0.000704244,1.70996E-10,1.66598E-13,2.32388E-13,4.57141E-26,-2.77538E-18,1.00426E-27
0.0024748,0.000000101247,5.15608E-10,7.50497E-11,1.47254E-20,-1.31312E-14,-1.0563E-21,0.00443511,0.000000169309,0.00000000424327,0.00000000228982,6.65472E-18,-8.11459E-13,-2.5807E-18,0.000753771,3.19879E-10,1.12224E-12,7.54356E-13,6.93651E-25,-1.93125E-18,2.43031E-26,0.000764393,2.62687E-10,1.24641E-13,1.73401E-13,-2.53447E-26,1.30015E-18,-2.73901E-27
0.00236982,0.00000013424,4.96189E-11,3.33864E-10,2.45999E-20,9.43334E-14,-3.52332E-20,0.00510971,0.000000479431,0.00000000246119,0.00000000233423,1.10756E-18,1.471E-12,-5.48411E-18,0.000772085,3.63398E-10,4.20966E-13,5.78378E-13,-2.55917E-25,-4.00143E-18,-1.26313E-25,0.000766088,2.30905E-10,1.33814E-12,4.41765E-15,-5.58448E-29,-5.42252E-20,3.35032E-28
0.00357529,0.000000225917,7.50307E-10,5.66219E-11,1.0048E-20,-2.05849E-14,5.93651E-21,0.00770782,0.00000180756,0.00000000464314,0.00000000468574,-1.63523E-17,-6.48054E-13,-1.45014E-17,0.000693991,3.77842E-10,3.32307E-13,1.03511E-13,3.90521E-27,7.16716E-19,-1.87964E-26,0.000745661,6.85522E-11,3.06112E-13,3.64598E-13,1.11654E-25,1.60973E-18,4.86787E-26
0.00315671,0.000000389079,6.52771E-10,1.91007E-10,3.37274E-20,1.18523E-13,-5.84073E-20,0.00625781,0.000000120255,0.00000000942609,5.61178E-10,1.19627E-18,2.34802E-14,4.84531E-19,0.000725395,6.02945E-10,7.59978E-13,1.52904E-13,4.78359E-26,-2.99714E-18,-2.07002E-26,0.000791706,7.00954E-10,6.68871E-13,1.69184E-14,-1.79973E-27,4.11216E-19,-3.44927E-30
0.00202977,0.00000000807182,3.49624E-11,1.21851E-10,-6.48693E-21,1.06566E-14,-4.60154E-21,0.0041521,0.000000048717,6.2475E-11,5.13678E-10,8.98506E-20,-1.08999E-13,1.98704E-20,0.000807329,2.02301E-10,2.23704E-13,3.99989E-13,1.1915E-25,4.62495E-18,1.09185E-26,0.000803253,2.12092E-10,5.17384E-14,1.18149E-13,8.70471E-27,1.41414E-18,3.09163E-27
0.00264793,0.0000000108427,7.82476E-10,1.25251E-10,-3.46898E-20,-5.55726E-15,-1.82784E-20,0.00506823,0.000000553885,0.00000000899063,6.94826E-10,-3.26167E-19,2.95856E-13,-1.70573E-18,0.000780695,3.2719E-10,1.08217E-12,2.89138E-13,-1.6058E-26,4.86853E-18,1.60937E-25,0.000723195,2.04977E-10,2.02564E-14,9.67605E-14,-3.58044E-27,-9.76665E-19,-2.35188E-27
0.00299904,0.0000000808894,2.48361E-10,8.06359E-12,1.49136E-22,-1.67094E-15,-3.28596E-22,0.0088384,0.000000400694,7.72483E-10,0.00000000228224,-4.86173E-19,-3.5367E-13,2.99105E-18,0.000678013,4.21399E-11,1.80528E-14,1.31881E-14,3.84213E-29,-2.73406E-21,1.9983E-28,0.00069977,1.07313E-11,5.81112E-14,1.20547E-14,-6.53834E-29,2.09517E-20,-3.12282E-28
0.00294249,0.0000000147691,1.19582E-10,3.61879E-10,-7.39364E-20,-3.62838E-14,1.41571E-20,0.00816196,0.000000011047,5.97823E-10,0.00000000919878,-2.14365E-17,-9.31791E-13,2.41042E-18,0.000682453,3.48799E-12,6.76756E-16,6.17912E-14,-3.98967E-28,-5.76073E-20,-2.21682E-29,0.000716778,5.0363E-12,1.96263E-14,2.12308E-15,9.02327E-30,-4.39798E-21,-1.0315E-29
0.00208636,0.0000000584403,3.36291E-11,5.69941E-11,1.8893E-21,-1.12255E-14,-1.62988E-21,0.00410561,0.000000455323,1.73876E-10,0.00000000178051,-7.84416E-19,-2.94289E-13,6.05106E-19,0.000794805,0.00000000122894,3.35848E-13,1.10739E-12,-5.16245E-25,-5.45625E-18,4.35402E-25,0.000819091,6.19229E-10,1.62478E-13,1.38882E-12,-4.10991E-25,-9.23817E-18,-5.1607E-25
0.00204511,0.000000020447,1.34997E-11,4.0788E-11,-4.7675E-22,5.83049E-15,8.29917E-22,0.00421106,0.0000000265358,7.89883E-10,0.00000000254101,2.77882E-18,-4.46425E-14,2.28855E-18,0.000787572,5.30997E-10,3.17551E-13,5.63455E-13,9.64337E-26,-3.16992E-18,2.17959E-25,0.000870703,7.55775E-10,9.20011E-13,1.17914E-12,1.12225E-24,2.55586E-17,4.98868E-25
0.00209685,0.0000000501949,7.37109E-11,7.60398E-11,-5.54661E-21,1.67101E-14,1.28192E-21,0.00585335,0.000000664874,0.00000000115521,0.0000000020056,-1.16933E-19,1.63444E-12,3.05055E-18,0.000724441,3.13988E-10,4.49876E-13,1.91304E-13,-2.39702E-26,-2.61734E-18,5.07453E-26,0.000764657,1.41822E-10,4.52314E-14,9.58244E-15,1.87802E-28,-5.65309E-20,-6.72974E-29
0.00222013,0.000000124602,1.52308E-10,2.34272E-10,1.89287E-21,5.8124E-14,4.42122E-20,0.00602491,0.00000166181,0.00000000617942,0.00000000850319,7.33672E-18,8.84532E-12,6.11995E-17,0.000708088,0.00000000151288,1.48185E-12,2.57171E-13,-5.03363E-26,-7.85916E-18,1.50567E-25,0.000788378,7.65644E-10,6.03252E-13,9.7543E-13,7.36514E-25,-2.31814E-17,-1.31971E-25
0.00269878,0.0000000193855,3.30544E-10,3.45121E-11,1.49665E-21,-4.56329E-15,3.36864E-21,0.00609014,8.62396E-10,6.25308E-10,0.0000000104324,-1.68922E-18,-2.93271E-13,-2.6592E-17,0.000708787,2.0859E-11,8.74934E-14,3.32624E-13,-1.92674E-26,-3.34569E-19,-5.33725E-26,0.000707559,6.01248E-10,1.03438E-13,9.19896E-14,-6.6844E-27,-1.90687E-18,-5.98644E-27
0.00307609,0.000000393128,9.97443E-10,1.35246E-11,1.55807E-21,-7.43999E-15,1.99834E-22,0.00621267,0.00000115923,0.0000000107366,3.66755E-10,-4.7473E-19,1.54192E-13,-5.51626E-19,0.00072209,5.11479E-10,1.62371E-12,5.05007E-14,3.64869E-27,-1.13284E-18,-1.39932E-26,0.000763021,0.00000000132897,1.83772E-12,1.35307E-12,5.70111E-25,-2.55005E-17,2.05606E-24
0.00233341,0.0000000101154,2.06283E-10,1.87206E-11,-1.1559E-21,6.83534E-16,-1.31428E-22,0.00518694,0.0000000214877,0.00000000284041,2.86976E-10,7.88129E-20,-2.68882E-14,2.46817E-19,0.000774076,1.75186E-10,4.71272E-13,5.835E-14,-8.94823E-27,-7.11969E-19,3.68163E-27,0.000760447,5.76074E-10,4.24417E-13,6.59201E-14,2.78521E-27,1.01771E-18,1.06686E-26
0.00215575,0.0000000598057,4.02394E-11,9.31589E-11,-3.67155E-21,-9.51428E-16,4.36495E-21,0.00379102,0.0000000237892,1.80751E-10,1.33612E-10,1.86281E-21,-2.24174E-15,2.06802E-20,0.000820534,2.74052E-11,4.5889E-14,2.49361E-13,1.85444E-26,-3.31701E-19,1.91738E-26,0.00080632,4.55881E-10,1.33644E-13,9.73744E-14,-8.85564E-27,-1.40781E-18,-6.70591E-27
0.00179172,0.00000000899585,5.86678E-12,3.95751E-11,-3.9148E-22,9.4815E-16,-4.5867E-22,0.00416554,0.000000182423,4.60483E-10,0.00000000225829,-5.2569E-19,9.21737E-13,2.24211E-18,0.000789769,2.12737E-10,7.51798E-15,9.70361E-13,8.11804E-26,-1.15778E-17,1.6699E-26,0.000814409,9.24983E-10,7.32646E-13,2.04141E-12,-2.02408E-24,-3.93901E-17,1.46148E-24
0.0017693,0.0000000221187,1.39715E-10,1.67291E-10,-1.70325E-20,1.39899E-14,-1.90793E-20,0.00445643,0.000000131291,0.00000000119472,0.00000000246327,-1.19932E-18,8.85006E-13,-4.05196E-18,0.000808054,0.00000000116527,1.57424E-12,1.01587E-12,-1.28149E-24,-2.49186E-17,9.04899E-26,0.00081091,3.8503E-10,9.72718E-13,7.14363E-13,3.48729E-25,-1.06585E-17,4.82693E-25
0.00176664,0.00000000391239,1.95617E-10,3.62335E-10,-8.87858E-20,1.86242E-14,-3.77159E-20,0.00441893,0.000000708791,0.0000000034173,0.00000000843416,-4.50152E-17,6.34959E-12,-4.88788E-18,0.000761623,0.00000000241519,4.41032E-12,1.76118E-12,-6.58003E-25,-6.31031E-17,-4.86411E-24,0.000908819,4.13181E-10,3.8245E-12,5.40662E-12,2.45853E-23,-1.07981E-16,-4.05446E-26
